sent=1 sample=0 ||| proposal=-0.00288582 ||| joint=-59.6851
sent=4 sample=86 ||| proposal=-0.00807571 ||| joint=-60.0859
sent=4 sample=87 ||| proposal=-0.00807571 ||| joint=-60.0859
sent=4 sample=88 ||| proposal=-0.00807571 ||| joint=-60.0859
sent=4 sample=89 ||| proposal=-0.00807571 ||| joint=-60.0859
sent=4 sample=90 ||| proposal=-0.00807571 ||| joint=-60.0859
sent=4 sample=91 ||| proposal=-0.00807571 ||| joint=-60.0859
sent=4 sample=92 ||| proposal=-0.00807571 ||| joint=-60.0859
sent=4 sample=93 ||| proposal=-0.00807571 ||| joint=-60.0859
sent=4 sample=94 ||| proposal=-0.00807571 ||| joint=-60.0859
sent=4 sample=95 ||| proposal=-0.00807571 ||| joint=-60.0859
sent=4 sample=96 ||| proposal=-0.00807571 ||| joint=-60.0859
sent=4 sample=97 ||| proposal=-0.00807571 ||| joint=-60.0859
sent=4 sample=98 ||| proposal=-0.00807571 ||| joint=-60.0859
sent=4 sample=99 ||| proposal=-0.00807571 ||| joint=-60.0859
prob: -60.07782429 (len=7)
sent=5 sample=0 ||| proposal=-0.0102053 ||| joint=-57.6433
sent=5 sample=1 ||| proposal=-0.0102053 ||| joint=-57.6433
sent=5 sample=2 ||| proposal=-0.0102053 ||| joint=-57.6433
sent=5 sample=3 ||| proposal=-0.0102053 ||| joint=-57.6433
sent=5 sample=4 ||| proposal=-0.0102053 ||| joint=-57.6433
sent=5 sample=5 ||| proposal=-0.0102053 ||| joint=-57.6433
sent=5 sample=6 ||| proposal=-0.0102053 ||| joint=-57.6433
sent=5 sample=7 ||| proposal=-0.0102053 ||| joint=-57.6433
sent=5 sample=8 ||| proposal=-0.0102053 ||| joint=-57.6433
sent=5 sample=9 ||| proposal=-0.0102053 ||| joint=-57.6433
sent=5 sample=10 ||| proposal=-0.0102053 ||| joint=-57.6433
sent=5 sample=11 ||| proposal=-0.0102053 ||| joint=-57.6433
sent=5 sample=12 ||| proposal=-0.0102053 ||| joint=-57.6433
sent=5 sample=13 ||| proposal=-0.0102053 ||| joint=-57.6433
sent=5 sample=14 ||| proposal=-0.0102053 ||| joint=-57.6433
sent=5 sample=15 ||| proposal=-0.0102053 ||| joint=-57.6433
sent=5 sample=16 ||| proposal=-0.0102053 ||| joint=-57.6433
sent=5 sample=17 ||| proposal=-0.0102053 ||| joint=-57.6433
sent=5 sample=18 ||| proposal=-0.0102053 ||| joint=-57.6433
sent=5 sample=19 ||| proposal=-0.0102053 ||| joint=-57.6433
sent=5 sample=20 ||| proposal=-0.0102053 ||| joint=-57.6433
sent=5 sample=21 ||| proposal=-6.55217 ||| joint=-60.5001
sent=5 sample=22 ||| proposal=-0.0102053 ||| joint=-57.6433
sent=5 sample=23 ||| proposal=-0.0102053 ||| joint=-57.6433
sent=5 sample=24 ||| proposal=-0.0102053 ||| joint=-57.6433
sent=5 sample=25 ||| proposal=-0.0102053 ||| joint=-57.6433
sent=5 sample=26 ||| proposal=-0.0102053 ||| joint=-57.6433
sent=5 sample=27 ||| proposal=-0.0102053 ||| joint=-57.6433
sent=5 sample=28 ||| proposal=-0.0102053 ||| joint=-57.6433
sent=5 sample=29 ||| proposal=-0.0102053 ||| joint=-57.6433
sent=5 sample=30 ||| proposal=-0.0102053 ||| joint=-57.6433
sent=5 sample=31 ||| proposal=-0.0102053 ||| joint=-57.6433
sent=5 sample=32 ||| proposal=-0.0102053 ||| joint=-57.6433
sent=5 sample=33 ||| proposal=-0.0102053 ||| joint=-57.6433
sent=5 sample=34 ||| proposal=-0.0102053 ||| joint=-57.6433
sent=5 sample=35 ||| proposal=-0.0102053 ||| joint=-57.6433
sent=5 sample=36 ||| proposal=-0.0102053 ||| joint=-57.6433
sent=5 sample=37 ||| proposal=-0.0102053 ||| joint=-57.6433
sent=5 sample=38 ||| proposal=-0.0102053 ||| joint=-57.6433
sent=5 sample=39 ||| proposal=-0.0102053 ||| joint=-57.6433
sent=5 sample=40 ||| proposal=-0.0102053 ||| joint=-57.6433
sent=5 sample=41 ||| proposal=-0.0102053 ||| joint=-57.6433
sent=5 sample=42 ||| proposal=-0.0102053 ||| joint=-57.6433
sent=5 sample=43 ||| proposal=-0.0102053 ||| joint=-57.6433
sent=5 sample=44 ||| proposal=-0.0102053 ||| joint=-57.6433
sent=5 sample=45 ||| proposal=-0.0102053 ||| joint=-57.6433
sent=5 sample=46 ||| proposal=-0.0102053 ||| joint=-57.6433
sent=5 sample=47 ||| proposal=-0.0102053 ||| joint=-57.6433
sent=5 sample=48 ||| proposal=-0.0102053 ||| joint=-57.6433
sent=5 sample=49 ||| proposal=-0.0102053 ||| joint=-57.6433
sent=5 sample=50 ||| proposal=-0.0102053 ||| joint=-57.6433
sent=5 sample=51 ||| proposal=-0.0102053 ||| joint=-57.6433
sent=5 sample=52 ||| proposal=-0.0102053 ||| joint=-57.6433
sent=5 sample=53 ||| proposal=-0.0102053 ||| joint=-57.6433
sent=5 sample=54 ||| proposal=-0.0102053 ||| joint=-57.6433
sent=5 sample=55 ||| proposal=-0.0102053 ||| joint=-57.6433
sent=5 sample=56 ||| proposal=-0.0102053 ||| joint=-57.6433
sent=5 sample=57 ||| proposal=-0.0102053 ||| joint=-57.6433
sent=5 sample=58 ||| proposal=-0.0102053 ||| joint=-57.6433
sent=5 sample=59 ||| proposal=-0.0102053 ||| joint=-57.6433
sent=5 sample=60 ||| proposal=-6.18102 ||| joint=-66.0766
sent=5 sample=61 ||| proposal=-0.0102053 ||| joint=-57.6433
sent=5 sample=62 ||| proposal=-0.0102053 ||| joint=-57.6433
sent=5 sample=63 ||| proposal=-0.0102053 ||| joint=-57.6433
sent=5 sample=64 ||| proposal=-0.0102053 ||| joint=-57.6433
sent=5 sample=65 ||| proposal=-0.0102053 ||| joint=-57.6433
sent=5 sample=66 ||| proposal=-0.0102053 ||| joint=-57.6433
sent=5 sample=67 ||| proposal=-0.0102053 ||| joint=-57.6433
sent=5 sample=68 ||| proposal=-0.0102053 ||| joint=-57.6433
sent=5 sample=69 ||| proposal=-0.0102053 ||| joint=-57.6433
sent=5 sample=70 ||| proposal=-0.0102053 ||| joint=-57.6433
sent=5 sample=71 ||| proposal=-0.0102053 ||| joint=-57.6433
sent=5 sample=72 ||| proposal=-0.0102053 ||| joint=-57.6433
sent=5 sample=73 ||| proposal=-0.0102053 ||| joint=-57.6433
sent=5 sample=74 ||| proposal=-0.0102053 ||| joint=-57.6433
sent=5 sample=75 ||| proposal=-0.0102053 ||| joint=-57.6433
sent=5 sample=76 ||| proposal=-0.0102053 ||| joint=-57.6433
sent=5 sample=77 ||| proposal=-0.0102053 ||| joint=-57.6433
sent=5 sample=78 ||| proposal=-0.0102053 ||| joint=-57.6433
sent=5 sample=79 ||| proposal=-0.0102053 ||| joint=-57.6433
sent=5 sample=80 ||| proposal=-0.0102053 ||| joint=-57.6433
sent=5 sample=81 ||| proposal=-0.0102053 ||| joint=-57.6433
sent=5 sample=82 ||| proposal=-0.0102053 ||| joint=-57.6433
sent=5 sample=83 ||| proposal=-0.0102053 ||| joint=-57.6433
sent=5 sample=84 ||| proposal=-0.0102053 ||| joint=-57.6433
sent=5 sample=85 ||| proposal=-0.0102053 ||| joint=-57.6433
sent=5 sample=86 ||| proposal=-0.0102053 ||| joint=-57.6433
sent=5 sample=87 ||| proposal=-0.0102053 ||| joint=-57.6433
sent=5 sample=88 ||| proposal=-0.0102053 ||| joint=-57.6433
sent=5 sample=89 ||| proposal=-0.0102053 ||| joint=-57.6433
sent=5 sample=90 ||| proposal=-0.0102053 ||| joint=-57.6433
sent=5 sample=91 ||| proposal=-0.0102053 ||| joint=-57.6433
sent=5 sample=92 ||| proposal=-0.0102053 ||| joint=-57.6433
sent=5 sample=93 ||| proposal=-0.0102053 ||| joint=-57.6433
sent=5 sample=94 ||| proposal=-0.0102053 ||| joint=-57.6433
sent=5 sample=95 ||| proposal=-0.0102053 ||| joint=-57.6433
sent=5 sample=96 ||| proposal=-0.0102053 ||| joint=-57.6433
sent=5 sample=97 ||| proposal=-0.0102053 ||| joint=-57.6433
sent=5 sample=98 ||| proposal=-0.0102053 ||| joint=-57.6433
sent=5 sample=99 ||| proposal=-0.0102053 ||| joint=-57.6433
prob: -57.3113317090977 (len=7)
sent=6 sample=0 ||| proposal=-0.00849533 ||| joint=-53.3097
sent=6 sample=1 ||| proposal=-0.00849533 ||| joint=-53.3097
sent=6 sample=2 ||| proposal=-0.00849533 ||| joint=-53.3097
sent=6 sample=3 ||| proposal=-0.00849533 ||| joint=-53.3097
sent=6 sample=4 ||| proposal=-0.00849533 ||| joint=-53.3097
sent=6 sample=5 ||| proposal=-0.00849533 ||| joint=-53.3097
sent=6 sample=6 ||| proposal=-0.00849533 ||| joint=-53.3097
sent=6 sample=7 ||| proposal=-0.00849533 ||| joint=-53.3097
sent=6 sample=8 ||| proposal=-0.00849533 ||| joint=-53.3097
sent=6 sample=9 ||| proposal=-0.00849533 ||| joint=-53.3097
sent=6 sample=10 ||| proposal=-0.00849533 ||| joint=-53.3097
sent=6 sample=11 ||| proposal=-0.00849533 ||| joint=-53.3097
sent=6 sample=12 ||| proposal=-0.00849533 ||| joint=-53.3097
sent=6 sample=13 ||| proposal=-0.00849533 ||| joint=-53.3097
sent=6 sample=14 ||| proposal=-0.00849533 ||| joint=-53.3097
sent=6 sample=15 ||| proposal=-0.00849533 ||| joint=-53.3097
sent=6 sample=16 ||| proposal=-0.00849533 ||| joint=-53.3097
sent=6 sample=17 ||| proposal=-0.00849533 ||| joint=-53.3097
sent=6 sample=18 ||| proposal=-0.00849533 ||| joint=-53.3097
sent=6 sample=19 ||| proposal=-0.00849533 ||| joint=-53.3097
sent=6 sample=20 ||| proposal=-0.00849533 ||| joint=-53.3097
sent=6 sample=21 ||| proposal=-0.00849533 ||| joint=-53.3097
sent=6 sample=22 ||| proposal=-0.00849533 ||| joint=-53.3097
sent=6 sample=23 ||| proposal=-0.00849533 ||| joint=-53.3097
sent=6 sample=24 ||| proposal=-0.00849533 ||| joint=-53.3097
sent=6 sample=25 ||| proposal=-0.00849533 ||| joint=-53.3097
sent=6 sample=26 ||| proposal=-0.00849533 ||| joint=-53.3097
sent=6 sample=27 ||| proposal=-0.00849533 ||| joint=-53.3097
sent=6 sample=28 ||| proposal=-0.00849533 ||| joint=-53.3097
sent=6 sample=29 ||| proposal=-0.00849533 ||| joint=-53.3097
sent=6 sample=30 ||| proposal=-0.00849533 ||| joint=-53.3097
sent=6 sample=31 ||| proposal=-0.00849533 ||| joint=-53.3097
sent=6 sample=32 ||| proposal=-0.00849533 ||| joint=-53.3097
sent=6 sample=33 ||| proposal=-0.00849533 ||| joint=-53.3097
sent=6 sample=34 ||| proposal=-0.00849533 ||| joint=-53.3097
sent=6 sample=35 ||| proposal=-0.00849533 ||| joint=-53.3097
sent=6 sample=36 ||| proposal=-0.00849533 ||| joint=-53.3097
sent=6 sample=37 ||| proposal=-0.00849533 ||| joint=-53.3097
sent=6 sample=38 ||| proposal=-0.00849533 ||| joint=-53.3097
sent=6 sample=39 ||| proposal=-0.00849533 ||| joint=-53.3097
sent=6 sample=40 ||| proposal=-0.00849533 ||| joint=-53.3097
sent=6 sample=41 ||| proposal=-0.00849533 ||| joint=-53.3097
sent=6 sample=42 ||| proposal=-0.00849533 ||| joint=-53.3097
sent=6 sample=43 ||| proposal=-0.00849533 ||| joint=-53.3097
sent=6 sample=44 ||| proposal=-0.00849533 ||| joint=-53.3097
sent=6 sample=45 ||| proposal=-0.00849533 ||| joint=-53.3097
sent=6 sample=46 ||| proposal=-0.00849533 ||| joint=-53.3097
sent=6 sample=47 ||| proposal=-0.00849533 ||| joint=-53.3097
sent=6 sample=48 ||| proposal=-0.00849533 ||| joint=-53.3097
sent=6 sample=49 ||| proposal=-0.00849533 ||| joint=-53.3097
sent=6 sample=50 ||| proposal=-0.00849533 ||| joint=-53.3097
sent=6 sample=51 ||| proposal=-0.00849533 ||| joint=-53.3097
sent=6 sample=52 ||| proposal=-0.00849533 ||| joint=-53.3097
sent=6 sample=53 ||| proposal=-0.00849533 ||| joint=-53.3097
sent=6 sample=54 ||| proposal=-0.00849533 ||| joint=-53.3097
sent=6 sample=55 ||| proposal=-0.00849533 ||| joint=-53.3097
sent=6 sample=56 ||| proposal=-0.00849533 ||| joint=-53.3097
sent=6 sample=57 ||| proposal=-0.00849533 ||| joint=-53.3097
sent=6 sample=58 ||| proposal=-0.00849533 ||| joint=-53.3097
sent=6 sample=59 ||| proposal=-0.00849533 ||| joint=-53.3097
sent=6 sample=60 ||| proposal=-0.00849533 ||| joint=-53.3097
sent=6 sample=61 ||| proposal=-0.00849533 ||| joint=-53.3097
sent=6 sample=62 ||| proposal=-0.00849533 ||| joint=-53.3097
sent=6 sample=63 ||| proposal=-0.00849533 ||| joint=-53.3097
sent=6 sample=64 ||| proposal=-0.00849533 ||| joint=-53.3097
sent=6 sample=65 ||| proposal=-0.00849533 ||| joint=-53.3097
sent=6 sample=66 ||| proposal=-0.00849533 ||| joint=-53.3097
sent=6 sample=67 ||| proposal=-0.00849533 ||| joint=-53.3097
sent=6 sample=68 ||| proposal=-0.00849533 ||| joint=-53.3097
sent=6 sample=69 ||| proposal=-0.00849533 ||| joint=-53.3097
sent=6 sample=70 ||| proposal=-0.00849533 ||| joint=-53.3097
sent=6 sample=71 ||| proposal=-0.00849533 ||| joint=-53.3097
sent=6 sample=72 ||| proposal=-0.00849533 ||| joint=-53.3097
sent=6 sample=73 ||| proposal=-0.00849533 ||| joint=-53.3097
sent=6 sample=74 ||| proposal=-0.00849533 ||| joint=-53.3097
sent=6 sample=75 ||| proposal=-0.00849533 ||| joint=-53.3097
sent=6 sample=76 ||| proposal=-0.00849533 ||| joint=-53.3097
sent=6 sample=77 ||| proposal=-0.00849533 ||| joint=-53.3097
sent=6 sample=78 ||| proposal=-0.00849533 ||| joint=-53.3097
sent=6 sample=79 ||| proposal=-0.00849533 ||| joint=-53.3097
sent=6 sample=80 ||| proposal=-0.00849533 ||| joint=-53.3097
sent=6 sample=81 ||| proposal=-0.00849533 ||| joint=-53.3097
sent=6 sample=82 ||| proposal=-0.00849533 ||| joint=-53.3097
sent=6 sample=83 ||| proposal=-0.00849533 ||| joint=-53.3097
sent=6 sample=84 ||| proposal=-0.00849533 ||| joint=-53.3097
sent=6 sample=85 ||| proposal=-0.00849533 ||| joint=-53.3097
sent=6 sample=86 ||| proposal=-0.00849533 ||| joint=-53.3097
sent=6 sample=87 ||| proposal=-0.00849533 ||| joint=-53.3097
sent=6 sample=88 ||| proposal=-0.00849533 ||| joint=-53.3097
sent=6 sample=89 ||| proposal=-0.00849533 ||| joint=-53.3097
sent=6 sample=90 ||| proposal=-0.00849533 ||| joint=-53.3097
sent=6 sample=91 ||| proposal=-0.00849533 ||| joint=-53.3097
sent=6 sample=92 ||| proposal=-0.00849533 ||| joint=-53.3097
sent=6 sample=93 ||| proposal=-0.00849533 ||| joint=-53.3097
sent=6 sample=94 ||| proposal=-0.00849533 ||| joint=-53.3097
sent=6 sample=95 ||| proposal=-0.00849533 ||| joint=-53.3097
sent=6 sample=96 ||| proposal=-0.00849533 ||| joint=-53.3097
sent=6 sample=97 ||| proposal=-0.00849533 ||| joint=-53.3097
sent=6 sample=98 ||| proposal=-0.00849533 ||| joint=-53.3097
sent=6 sample=99 ||| proposal=-0.00849533 ||| joint=-53.3097
prob: -53.30120467 (len=7)
sent=7 sample=0 ||| proposal=-0.00266457 ||| joint=-62.7032
sent=7 sample=1 ||| proposal=-0.00266457 ||| joint=-62.7032
sent=7 sample=2 ||| proposal=-0.00266457 ||| joint=-62.7032
sent=7 sample=3 ||| proposal=-0.00266457 ||| joint=-62.7032
sent=7 sample=4 ||| proposal=-0.00266457 ||| joint=-62.7032
sent=7 sample=5 ||| proposal=-0.00266457 ||| joint=-62.7032
sent=7 sample=6 ||| proposal=-0.00266457 ||| joint=-62.7032
sent=7 sample=7 ||| proposal=-0.00266457 ||| joint=-62.7032
sent=7 sample=8 ||| proposal=-0.00266457 ||| joint=-62.7032
sent=7 sample=9 ||| proposal=-0.00266457 ||| joint=-62.7032
sent=7 sample=10 ||| proposal=-0.00266457 ||| joint=-62.7032
sent=7 sample=11 ||| proposal=-0.00266457 ||| joint=-62.7032
sent=7 sample=12 ||| proposal=-0.00266457 ||| joint=-62.7032
sent=7 sample=13 ||| proposal=-0.00266457 ||| joint=-62.7032
sent=7 sample=14 ||| proposal=-0.00266457 ||| joint=-62.7032
sent=7 sample=15 ||| proposal=-0.00266457 ||| joint=-62.7032
sent=7 sample=16 ||| proposal=-0.00266457 ||| joint=-62.7032
sent=7 sample=17 ||| proposal=-0.00266457 ||| joint=-62.7032
sent=7 sample=18 ||| proposal=-0.00266457 ||| joint=-62.7032
sent=7 sample=19 ||| proposal=-0.00266457 ||| joint=-62.7032
sent=7 sample=20 ||| proposal=-0.00266457 ||| joint=-62.7032
sent=7 sample=21 ||| proposal=-0.00266457 ||| joint=-62.7032
sent=7 sample=22 ||| proposal=-0.00266457 ||| joint=-62.7032
sent=7 sample=23 ||| proposal=-0.00266457 ||| joint=-62.7032
sent=7 sample=24 ||| proposal=-0.00266457 ||| joint=-62.7032
sent=7 sample=25 ||| proposal=-0.00266457 ||| joint=-62.7032
sent=7 sample=26 ||| proposal=-0.00266457 ||| joint=-62.7032
sent=7 sample=27 ||| proposal=-0.00266457 ||| joint=-62.7032
sent=7 sample=28 ||| proposal=-0.00266457 ||| joint=-62.7032
sent=7 sample=29 ||| proposal=-0.00266457 ||| joint=-62.7032
sent=7 sample=30 ||| proposal=-0.00266457 ||| joint=-62.7032
sent=7 sample=31 ||| proposal=-0.00266457 ||| joint=-62.7032
sent=7 sample=32 ||| proposal=-0.00266457 ||| joint=-62.7032
sent=7 sample=33 ||| proposal=-0.00266457 ||| joint=-62.7032
sent=7 sample=34 ||| proposal=-0.00266457 ||| joint=-62.7032
sent=7 sample=35 ||| proposal=-0.00266457 ||| joint=-62.7032
sent=7 sample=36 ||| proposal=-0.00266457 ||| joint=-62.7032
sent=7 sample=37 ||| proposal=-0.00266457 ||| joint=-62.7032
sent=7 sample=38 ||| proposal=-0.00266457 ||| joint=-62.7032
sent=7 sample=39 ||| proposal=-0.00266457 ||| joint=-62.7032
sent=7 sample=40 ||| proposal=-0.00266457 ||| joint=-62.7032
sent=7 sample=41 ||| proposal=-0.00266457 ||| joint=-62.7032
sent=7 sample=42 ||| proposal=-0.00266457 ||| joint=-62.7032
sent=7 sample=43 ||| proposal=-0.00266457 ||| joint=-62.7032
sent=7 sample=44 ||| proposal=-0.00266457 ||| joint=-62.7032
sent=7 sample=45 ||| proposal=-0.00266457 ||| joint=-62.7032
sent=7 sample=46 ||| proposal=-0.00266457 ||| joint=-62.7032
sent=7 sample=47 ||| proposal=-0.00266457 ||| joint=-62.7032
sent=7 sample=48 ||| proposal=-0.00266457 ||| joint=-62.7032
sent=7 sample=49 ||| proposal=-0.00266457 ||| joint=-62.7032
sent=7 sample=50 ||| proposal=-0.00266457 ||| joint=-62.7032
sent=7 sample=51 ||| proposal=-0.00266457 ||| joint=-62.7032
sent=7 sample=52 ||| proposal=-0.00266457 ||| joint=-62.7032
sent=7 sample=53 ||| proposal=-0.00266457 ||| joint=-62.7032
sent=7 sample=54 ||| proposal=-0.00266457 ||| joint=-62.7032
sent=7 sample=55 ||| proposal=-0.00266457 ||| joint=-62.7032
sent=7 sample=56 ||| proposal=-0.00266457 ||| joint=-62.7032
sent=7 sample=57 ||| proposal=-0.00266457 ||| joint=-62.7032
sent=7 sample=58 ||| proposal=-0.00266457 ||| joint=-62.7032
sent=7 sample=59 ||| proposal=-0.00266457 ||| joint=-62.7032
sent=7 sample=60 ||| proposal=-0.00266457 ||| joint=-62.7032
sent=7 sample=61 ||| proposal=-0.00266457 ||| joint=-62.7032
sent=7 sample=62 ||| proposal=-0.00266457 ||| joint=-62.7032
sent=7 sample=63 ||| proposal=-0.00266457 ||| joint=-62.7032
sent=7 sample=64 ||| proposal=-0.00266457 ||| joint=-62.7032
sent=7 sample=65 ||| proposal=-0.00266457 ||| joint=-62.7032
sent=7 sample=66 ||| proposal=-0.00266457 ||| joint=-62.7032
sent=7 sample=67 ||| proposal=-0.00266457 ||| joint=-62.7032
sent=7 sample=68 ||| proposal=-0.00266457 ||| joint=-62.7032
sent=7 sample=69 ||| proposal=-0.00266457 ||| joint=-62.7032
sent=7 sample=70 ||| proposal=-0.00266457 ||| joint=-62.7032
sent=7 sample=71 ||| proposal=-0.00266457 ||| joint=-62.7032
sent=7 sample=72 ||| proposal=-0.00266457 ||| joint=-62.7032
sent=7 sample=73 ||| proposal=-0.00266457 ||| joint=-62.7032
sent=7 sample=74 ||| proposal=-0.00266457 ||| joint=-62.7032
sent=7 sample=75 ||| proposal=-0.00266457 ||| joint=-62.7032
sent=7 sample=76 ||| proposal=-0.00266457 ||| joint=-62.7032
sent=7 sample=77 ||| proposal=-0.00266457 ||| joint=-62.7032
sent=7 sample=78 ||| proposal=-0.00266457 ||| joint=-62.7032
sent=7 sample=79 ||| proposal=-0.00266457 ||| joint=-62.7032
sent=7 sample=80 ||| proposal=-0.00266457 ||| joint=-62.7032
sent=7 sample=81 ||| proposal=-0.00266457 ||| joint=-62.7032
sent=7 sample=82 ||| proposal=-0.00266457 ||| joint=-62.7032
sent=7 sample=83 ||| proposal=-0.00266457 ||| joint=-62.7032
sent=7 sample=84 ||| proposal=-0.00266457 ||| joint=-62.7032
sent=7 sample=85 ||| proposal=-0.00266457 ||| joint=-62.7032
sent=7 sample=86 ||| proposal=-0.00266457 ||| joint=-62.7032
sent=7 sample=87 ||| proposal=-0.00266457 ||| joint=-62.7032
sent=7 sample=88 ||| proposal=-0.00266457 ||| joint=-62.7032
sent=7 sample=89 ||| proposal=-0.00266457 ||| joint=-62.7032
sent=7 sample=90 ||| proposal=-0.00266457 ||| joint=-62.7032
sent=7 sample=91 ||| proposal=-0.00266457 ||| joint=-62.7032
sent=7 sample=92 ||| proposal=-0.00266457 ||| joint=-62.7032
sent=7 sample=93 ||| proposal=-0.00266457 ||| joint=-62.7032
sent=7 sample=94 ||| proposal=-0.00266457 ||| joint=-62.7032
sent=7 sample=95 ||| proposal=-0.00266457 ||| joint=-62.7032
sent=7 sample=96 ||| proposal=-0.00266457 ||| joint=-62.7032
sent=7 sample=97 ||| proposal=-0.00266457 ||| joint=-62.7032
sent=7 sample=98 ||| proposal=-0.00266457 ||| joint=-62.7032
sent=7 sample=99 ||| proposal=-0.00266457 ||| joint=-62.7032
prob: -62.70053543 (len=7)
sent=8 sample=0 ||| proposal=-0.00183868 ||| joint=-64.5102
sent=8 sample=1 ||| proposal=-0.00183868 ||| joint=-64.5102
sent=8 sample=2 ||| proposal=-0.00183868 ||| joint=-64.5102
sent=8 sample=3 ||| proposal=-0.00183868 ||| joint=-64.5102
sent=8 sample=4 ||| proposal=-0.00183868 ||| joint=-64.5102
sent=8 sample=5 ||| proposal=-0.00183868 ||| joint=-64.5102
sent=8 sample=6 ||| proposal=-0.00183868 ||| joint=-64.5102
sent=8 sample=7 ||| proposal=-0.00183868 ||| joint=-64.5102
sent=8 sample=8 ||| proposal=-0.00183868 ||| joint=-64.5102
sent=8 sample=9 ||| proposal=-0.00183868 ||| joint=-64.5102
sent=8 sample=10 ||| proposal=-0.00183868 ||| joint=-64.5102
sent=8 sample=11 ||| proposal=-0.00183868 ||| joint=-64.5102
sent=8 sample=12 ||| proposal=-0.00183868 ||| joint=-64.5102
sent=8 sample=13 ||| proposal=-0.00183868 ||| joint=-64.5102
sent=8 sample=14 ||| proposal=-0.00183868 ||| joint=-64.5102
sent=8 sample=15 ||| proposal=-0.00183868 ||| joint=-64.5102
sent=8 sample=16 ||| proposal=-0.00183868 ||| joint=-64.5102
sent=8 sample=17 ||| proposal=-0.00183868 ||| joint=-64.5102
sent=8 sample=18 ||| proposal=-0.00183868 ||| joint=-64.5102
sent=8 sample=19 ||| proposal=-0.00183868 ||| joint=-64.5102
sent=8 sample=20 ||| proposal=-0.00183868 ||| joint=-64.5102
sent=8 sample=21 ||| proposal=-0.00183868 ||| joint=-64.5102
sent=8 sample=22 ||| proposal=-0.00183868 ||| joint=-64.5102
sent=8 sample=23 ||| proposal=-0.00183868 ||| joint=-64.5102
sent=8 sample=24 ||| proposal=-0.00183868 ||| joint=-64.5102
sent=8 sample=25 ||| proposal=-0.00183868 ||| joint=-64.5102
sent=8 sample=26 ||| proposal=-0.00183868 ||| joint=-64.5102
sent=8 sample=27 ||| proposal=-0.00183868 ||| joint=-64.5102
sent=8 sample=28 ||| proposal=-0.00183868 ||| joint=-64.5102
sent=8 sample=29 ||| proposal=-0.00183868 ||| joint=-64.5102
sent=8 sample=30 ||| proposal=-0.00183868 ||| joint=-64.5102
sent=8 sample=31 ||| proposal=-0.00183868 ||| joint=-64.5102
sent=8 sample=32 ||| proposal=-0.00183868 ||| joint=-64.5102
sent=8 sample=33 ||| proposal=-0.00183868 ||| joint=-64.5102
sent=8 sample=34 ||| proposal=-0.00183868 ||| joint=-64.5102
sent=8 sample=35 ||| proposal=-0.00183868 ||| joint=-64.5102
sent=8 sample=36 ||| proposal=-0.00183868 ||| joint=-64.5102
sent=8 sample=37 ||| proposal=-0.00183868 ||| joint=-64.5102
sent=8 sample=38 ||| proposal=-0.00183868 ||| joint=-64.5102
sent=8 sample=39 ||| proposal=-0.00183868 ||| joint=-64.5102
